customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
R_1dtMYWgfWdjy9cY,1313,1,23.97,1,1,1,3,Lapsed
R_1dvtjhAKJGVZLoc,272,16,463.84,2,3,3,8,Loyal
R_1dyFQKx9yg2YTmC,410,3,223.98,1,1,2,4,Lapsed
R_1dyqbVnXomwItTl,200,31,602.27,3,4,3,10,Champions
R_1eDabE58dk65Lyy,680,8,180.74,1,2,2,5,At Risk
R_1eEsLZ6SYLsIG0s,124,34,2659.38,4,4,4,12,Champions
R_1eFOnpA8C2KGexR,262,14,299.32,2,3,2,7,Loyal
R_1eFv0mPpH4dM2mG,371,29,586.34,2,4,3,9,Loyal
R_1eK2urpNgyTmOuU,211,17,221.55,3,3,2,8,Loyal
R_1eK6FkpZCI7P6zo,173,8,187.12,4,2,2,8,Loyal
R_1eK7QgmUExJQ7Dh,365,19,572.39,2,3,3,8,Loyal
R_1eKaRU9VDx0Cf3s,132,5,71.42999999999999,4,1,1,6,At Risk
R_1eLARPfQt7BNOE7,128,21,462.77,4,3,3,10,Champions
R_1eOAA9WI8uZjYbx,234,32,1305.3799999999999,3,4,4,11,Champions
R_1ePFtJLT63QEZUA,189,18,1060.69,4,3,4,11,Champions
R_1ePQwiSF1D69tzb,277,22,609.55,2,3,3,8,Loyal
R_1eQ310Uea5DrogF,224,9,204.1,3,2,2,7,Loyal
R_1eQnJj8K1vtPl5u,209,80,911.1,3,4,4,11,Champions
R_1eQqFeBM4MatSbX,232,10,227.68,3,2,2,7,Loyal
R_1eRF02QL0cAkzuK,404,1,10.75,1,1,1,3,Lapsed
R_1eWdieBjoYJXAYv,201,56,2095.04,3,4,4,11,Champions
R_1eWqoB1QIjLQTs2,273,4,315.46000000000004,2,1,3,6,At Risk
R_1eXcCdLEuOijpZN,257,15,546.75,2,3,3,8,Loyal
R_1eY3IFJxdbNlGKz,129,14,302.06,4,3,2,9,Loyal
R_1erhO8tofEyVnjc,591,10,366.63,1,2,3,6,At Risk
R_1es0ZAh99KXD78e,210,24,746.16,3,3,4,10,Champions
R_1esG9Jlh9NISLaO,122,16,215.81,4,3,2,9,Loyal
R_1esZtPsHuOA5LXM,328,2,27.58,2,1,1,4,Lapsed
R_1escXXhyvAgsBYq,136,40,1099.83,4,4,4,12,Champions
R_1et68OMwPsnfEX9,1150,9,143.73,1,2,2,5,At Risk
R_1ewN7JPVQlVBeKw,290,16,400.82000000000005,2,3,3,8,Loyal
R_1ewSs1s8XEonRw7,405,6,510.69000000000005,1,2,3,6,At Risk
R_1ewXi7AGxIOjtC1,255,18,214.16,2,3,2,7,Loyal
R_1exXWjxYQMfIn3X,331,3,34.33,2,1,1,4,Lapsed
R_1exepO2lYqHFR9q,257,68,2100.27,2,4,4,10,Champions
R_1ez4JQNwmuGXkQX,191,36,614.18,4,4,3,11,Champions
R_1ezavRhXbeNQUT1,254,32,813.8,2,4,4,10,Champions
R_1f0BheVrUHXS92R,290,30,1514.12,2,4,4,10,Champions
R_1f1Myjt3mEazBt1,163,8,77.4,4,2,1,7,Loyal
R_1f1PzEZw8H2N4zm,242,16,329.26,3,3,3,9,Loyal
R_1f1SLKwUDjWMgAL,245,35,481.76,3,4,3,10,Champions
R_1f1b2XV62MRdXjw,189,20,291.07,4,3,2,9,Loyal
R_1f3LFOK55u1EHpB,235,27,360.67,3,3,3,9,Loyal
R_1f3ircaL7arnTwY,629,1,0.54,1,1,1,3,Lapsed
R_1f7plMa073k542e,359,1,15.99,2,1,1,4,Lapsed
R_1f88A1YFQZhtSi8,116,57,914.99,4,4,4,12,Champions
R_1f8djFeX49OmFTe,537,6,75.16000000000001,1,2,1,4,Lapsed
R_1f8yxdZsr1sGMzz,278,50,737.66,2,4,4,10,Champions
R_1fZu6G1cmcRQS66,185,25,586.0,4,3,3,10,Champions
R_1fdU4zXyYB0wfPs,191,3,48.959999999999994,4,1,1,6,At Risk
R_1feijJrorGlQcf8,805,3,48.4,1,1,1,3,Lapsed
R_1fgdpQZVwvCODNQ,467,8,115.72,1,2,1,4,Lapsed
R_1fk15T90bcbmdPj,357,5,90.31,2,1,1,4,Lapsed
R_1flTEAfZ0m6il4S,280,3,72.77000000000001,2,1,1,4,Lapsed
R_1flwKLMqaye34Pb,353,26,913.44,2,3,4,9,Loyal
R_1g0gCzG1DmCEKob,397,11,185.52,2,2,2,6,At Risk
R_1g1ETJCIHel9KJl,1241,3,46.620000000000005,1,1,1,3,Lapsed
R_1g1LuqDCZMfkMUl,226,93,1739.67,3,4,4,11,Champions
R_1g1hICnzAO1Z46y,191,31,295.05,4,4,2,10,Champions
R_1g1rV2pCaPER2B3,219,9,209.74,3,2,2,7,Loyal
R_1g6IilzUPP9npt5,250,39,682.1899999999999,3,4,4,11,Champions
R_1gA6PzF5y6bO9xs,116,14,228.41,4,3,2,9,Loyal
R_1gBFjjzA3U3mmXf,291,18,451.26000000000005,2,3,3,8,Loyal
R_1gBYlosm86Ft85m,376,3,39.93,2,1,1,4,Lapsed
R_1gG5xibh48txT6f,115,39,819.03,4,4,4,12,Champions
R_1gIWs2DmzyxwvCs,476,7,57.35,1,2,1,4,Lapsed
R_1gLN6X8yWeRB4qo,501,3,55.32,1,1,1,3,Lapsed
R_1gNnwhhp9aWd28o,675,4,54.32,1,1,1,3,Lapsed
R_1gO6r9C8The1dP4,447,14,642.76,1,3,3,7,Loyal
R_1gOW8sB3B8SIZSx,300,6,115.94999999999999,2,2,1,5,At Risk
R_1gOX88nojaBXOt2,189,12,202.85,4,2,2,8,Loyal
R_1gOpQc11VMx5hm4,326,23,382.74,2,3,3,8,Loyal
R_1gOvSHnmB0FOZ67,323,3,52.95,2,1,1,4,Lapsed
R_1gRWk2lFzQuy1iG,266,15,374.41,2,3,3,8,Loyal
R_1gSeKWi6I0848rp,233,8,235.17000000000002,3,2,2,7,Loyal
R_1gTQqpDTAFyI1fr,133,7,113.58,4,2,1,7,Loyal
R_1gTknoJRTcRkQ8E,201,21,528.26,3,3,3,9,Loyal
R_1gTncWbI4hULAit,261,48,1048.4,2,4,4,10,Champions
R_1gU6N4NRSwc9ONd,134,36,411.69,4,4,3,11,Champions
R_1gbgvUaYtbFddFK,440,16,164.36,1,3,2,6,At Risk
R_1gbujWie5NgbJfl,227,9,139.87,3,2,2,7,Loyal
R_1gcjLDupoNGevzx,872,1,8.29,1,1,1,3,Lapsed
R_1gcmv3lhX8iJEQb,152,9,185.65,4,2,2,8,Loyal
R_1gdTIj7eno4TAT1,168,13,210.89,4,2,2,8,Loyal
R_1gdxq5ThtPhD06I,278,17,353.43,2,3,3,8,Loyal
R_1geFu1kcfEuAtA7,1325,1,94.99,1,1,1,3,Lapsed
R_1giQnGxDawzsP9r,196,10,153.02,4,2,2,8,Loyal
R_1gj3DI7AIUc3Mbh,239,23,294.03,3,3,2,8,Loyal
R_1gjdRVy7DXPMldc,195,16,585.14,4,3,3,10,Champions
R_1goJ6zF6rfYW1KP,258,12,485.38,2,2,3,7,Loyal
R_1goTlJ0ZwK7QlFQ,888,3,72.98,1,1,1,3,Lapsed
R_1goV1AJmLMRsVRE,202,15,272.75,3,3,2,8,Loyal
R_1goVjnpaUSfjnbG,286,9,121.34,2,2,1,5,At Risk
R_1goxqGOB6iLVvwU,500,4,73.66,1,1,1,3,Lapsed
R_1gq1l7L7YXNcp13,120,35,839.0699999999999,4,4,4,12,Champions
R_1gqAXVltdPpx2Bj,252,8,245.83,3,2,2,7,Loyal
R_1gqLyTkPG1T3QKA,209,36,519.46,3,4,3,10,Champions
R_1gqiVdGSNtyWfir,258,6,132.97,2,2,2,6,At Risk
R_1gtqdYl8h8iwCOU,721,1,49.99,1,1,1,3,Lapsed
R_1guTDMu0slPAhej,301,6,179.9,2,2,2,6,At Risk
R_1guulK16oNMq24j,1994,1,5.49,1,1,1,3,Lapsed
R_1gvFbgFugRtlqwg,309,19,382.87,2,3,3,8,Loyal
R_1gvWX89vImykCyQ,219,39,491.29,3,4,3,10,Champions
R_1gwL8QZGzhV0g3G,123,29,554.4300000000001,4,4,3,11,Champions
R_1gzQygAjsb3mSOD,371,4,58.06,2,1,1,4,Lapsed
R_1hAQ7owdNUWkzQd,438,7,543.28,1,2,3,6,At Risk
R_1hAVS3ZdQl1yptv,201,26,238.87,3,3,2,8,Loyal
R_1hEWpYpOtz5HjLJ,222,66,1240.59,3,4,4,11,Champions
R_1hEjpnZ3LX7e07K,317,26,747.53,2,3,4,9,Loyal
R_1hFMTehZQIAcBvZ,127,55,692.5,4,4,4,12,Champions
R_1hJWB4rlc8B2yCi,207,23,367.42,3,3,3,9,Loyal
R_1hK1vuBfyfw5EGJ,275,40,948.64,2,4,4,10,Champions
R_1hLPyY3aamfi3xT,181,51,1189.87,4,4,4,12,Champions
R_1hLuhNOCjRZOPoe,571,13,213.3,1,2,2,5,At Risk
R_1hM4zTeS8PBpbvb,730,14,54.38,1,3,1,5,At Risk
R_1hM9pt4qllIzGbl,562,11,201.32,1,2,2,5,At Risk
R_1hMV4AHCk04WO5V,144,75,1910.01,4,4,4,12,Champions
R_1hMtgyDCtBWFPX4,368,47,451.35,2,4,3,9,Loyal
R_1hR9j74rTpO8hbI,326,8,199.18,2,2,2,6,At Risk
R_1hRPPtGYokPL3IK,196,36,1095.22,4,4,4,12,Champions
R_1hSy03tFnfe480c,821,6,140.67,1,2,2,5,At Risk
R_1hT2aJkf3L95zWl,232,17,308.15,3,3,3,9,Loyal
R_1hVXOHhrUPDIoxW,256,63,1169.42,2,4,4,10,Champions
R_1hyGhuYSTYCejtk,612,3,70.23,1,1,1,3,Lapsed
R_1i2QZkwVzyMHerI,713,1,19.95,1,1,1,3,Lapsed
R_1i3QXMAa54UxSLA,1680,14,182.69,1,3,2,6,At Risk
R_1i3WVbGWjxEcUQR,454,10,259.18,1,2,2,5,At Risk
R_1i7Zoa74FWb4o89,226,22,413.62,3,3,3,9,Loyal
R_1i83AJpfSwgHIZy,207,3,74.77,3,1,1,5,At Risk
R_1i8uPeiHVhFcQB8,137,11,192.12,4,2,2,8,Loyal
R_1i9ThcjqrGB9lJe,140,5,64.69,4,1,1,6,At Risk
R_1ia0Jvk9R65BJKi,406,3,33.96,1,1,1,3,Lapsed
R_1iaosPVeRcMmmKi,1632,1,23.04,1,1,1,3,Lapsed
R_1ifeyygtqm44laj,117,2,133.98,4,1,2,7,Loyal
R_1ig4LC2I0cwMCHk,197,40,1639.71,3,4,4,11,Champions
R_1igRFf1oVddAaGI,328,12,328.57,2,2,3,7,Loyal
R_1ik8stGviOCACC4,230,5,102.03,3,1,1,5,At Risk
R_1ikdkAXchDqOVwQ,896,1,16.0,1,1,1,3,Lapsed
R_1iqcSXu4qkF2xNw,249,17,375.92,3,3,3,9,Loyal
R_1j6t5KhjtwDhdKa,143,13,390.56,4,2,3,9,Loyal
R_1j8PHkCGCk2FOfq,186,5,87.52,4,1,1,6,At Risk
R_1j94mEhxc5e1XDh,224,6,133.23000000000002,3,2,2,7,Loyal
R_1jARg5bGH5uqAKW,374,47,1085.05,2,4,4,10,Champions
R_1jImmHuCDaof0wB,415,13,136.79000000000002,1,2,2,5,At Risk
R_1jJ7zL5b1XvIXY9,392,34,328.3,2,4,3,9,Loyal
R_1jJTeJRVJse2Srk,372,6,46.4,2,2,1,5,At Risk
R_1jJn0A4AdcU2Cg7,331,11,318.17,2,2,3,7,Loyal
R_1jK8fpyD6WOq8aI,321,2,22.83,2,1,1,4,Lapsed
R_1jNXwv23Py7NoXB,200,7,167.07,3,2,2,7,Loyal
R_1jO4s7oht3pyKEc,118,37,998.8000000000001,4,4,4,12,Champions
R_1jOkQwuwP2tGtx3,299,54,1270.26,2,4,4,10,Champions
R_1jUkyJVRdxgQkcJ,347,19,439.69,2,3,3,8,Loyal
R_1jUqdfR1Zz6mZMf,105,64,1571.74,4,4,4,12,Champions
R_1jYOsGh5TQW4Hsg,221,16,1333.48,3,3,4,10,Champions
R_1jYW2D7olhp9W04,161,20,131.09,4,3,2,9,Loyal
R_1jZkLNE1JdtyVpH,123,78,1468.47,4,4,4,12,Champions
R_1ja0Vjb9ou6O0ul,500,8,68.83,1,2,1,4,Lapsed
R_1jcXRruIUSWWOb8,263,25,714.18,2,3,4,9,Loyal
R_1jd0U0OjvEcZEcw,145,21,507.12,4,3,3,10,Champions
R_1jdLI5cWhAhAzSB,122,51,1037.9,4,4,4,12,Champions
R_1jdl7Yvsf9U7zKv,1690,6,78.38,1,2,1,4,Lapsed
R_1jebmENodGAJmzu,608,9,164.35999999999999,1,2,2,5,At Risk
R_1jfZY8E8Tu15CYY,237,1,4.87,3,1,1,5,At Risk
R_1jiXLH45lNweI9J,272,28,1099.88,2,4,4,10,Champions
R_1jizuM2MEMPZJU2,261,31,888.89,2,4,4,10,Champions
R_1jjPPOneRJdORrP,204,25,575.66,3,3,3,9,Loyal
R_1jk4bECcJYnwJ5x,538,5,67.92,1,1,1,3,Lapsed
R_1jkUoMkIWYawY3v,220,19,573.62,3,3,3,9,Loyal
R_1joYJwAIb83oGBr,393,22,498.53,2,3,3,8,Loyal
R_1jp1s9LC8U98QIR,324,5,116.35,2,1,1,4,Lapsed
R_1jpwyGaJv0ugsUf,619,2,37.98,1,1,1,3,Lapsed
R_1jqSPuZYWmB1gv6,219,4,75.52,3,1,1,5,At Risk
R_1jqfjkbFjznk23R,271,34,737.76,2,4,4,10,Champions
R_1jrFqjJw9tz8yFW,600,5,93.34,1,1,1,3,Lapsed
R_1jrX9pmBJE4R3hF,224,5,138.44,3,1,2,6,At Risk
R_1juAU46vkXUPxNs,315,19,153.4,2,3,2,7,Loyal
R_1jvbQxV30XN8Ez0,164,22,402.77,4,3,3,10,Champions
R_1jxgzw29aqAAA49,298,8,321.78,2,2,3,7,Loyal
R_1jxnSExkmLQ7kCE,1972,2,112.99,1,1,1,3,Lapsed
R_1jxrONSgbKndqJj,201,40,721.32,3,4,4,11,Champions
R_1jy9KfiKtvt9p6B,1307,1,8.95,1,1,1,3,Lapsed
R_1k0Q9IrJcX82jAz,249,44,975.9,3,4,4,11,Champions
R_1k0jNifwb1pjiE2,191,27,1299.1,4,3,4,11,Champions
R_1k1zPs6FKsqm1Ib,208,45,1291.66,3,4,4,11,Champions
R_1kFTMrVOWJRG0PT,529,3,51.129999999999995,1,1,1,3,Lapsed
R_1kH84aqSUa33wik,119,26,641.85,4,3,3,10,Champions
R_1kHaryvxj1p3mTz,198,5,171.11,3,1,2,6,At Risk
R_1kIbViWVBImEaHV,345,16,412.51,2,3,3,8,Loyal
R_1kLdd31W284Angd,134,20,365.14,4,3,3,10,Champions
R_1kLeoSC7LizCbAS,393,6,311.90999999999997,2,2,3,7,Loyal
R_1kLjiXMgVYmMlnt,264,26,659.22,2,3,3,8,Loyal
R_1kMSPTD9ssCD0Qg,146,23,444.36,4,3,3,10,Champions
R_1kNwFGBAUSrxQP0,150,49,777.1899999999999,4,4,4,12,Champions
R_1kOBxcLVwsZHQ2N,844,2,484.0,1,1,3,5,At Risk
R_1kSaHSB3r65fbKE,1615,1,22.99,1,1,1,3,Lapsed
R_1kTGdXdVuqkznN1,768,2,130.0,1,1,2,4,Lapsed
R_1kYqGRa5BwQ88E6,461,6,92.81,1,2,1,4,Lapsed
R_1kYuVPgjXmEfSf8,166,43,1323.28,4,4,4,12,Champions
R_1l4B7ylbckFqoCd,511,3,54.89,1,1,1,3,Lapsed
R_1l4zCtGUTvAWdS6,173,79,1766.57,4,4,4,12,Champions
R_1l5XwZ4YjHH4eUg,166,19,297.34,4,3,2,9,Loyal
R_1l60ZBMh06nGSyP,253,5,348.55999999999995,2,1,3,6,At Risk
R_1l6OglubZSTYfi3,321,21,379.87,2,3,3,8,Loyal
R_1l6oxKA9uiM9GUo,230,10,207.08,3,2,2,7,Loyal
R_1l9N0JIJWZwxHSz,238,4,47.94,3,1,1,5,At Risk
R_1lAIBWf5Qsww7eT,145,31,584.42,4,4,3,11,Champions
R_1latJ8919AnBtf0,404,1,9.99,1,1,1,3,Lapsed
R_1lc5VhuuiYk1fRi,198,24,729.9000000000001,3,3,4,10,Champions
R_1lcXq4p4fbbQqUl,150,23,380.65999999999997,4,3,3,10,Champions
R_1lfNYOmsEIqOn65,120,73,759.8,4,4,4,12,Champions
R_1lgHUtzxBe9APYk,927,2,65.67999999999999,1,1,1,3,Lapsed
R_1lgUY99cBP0idWY,403,26,918.73,1,3,4,8,Loyal
R_1lgeraQD2mZ2SDP,207,12,218.66,3,2,2,7,Loyal
R_1lhEybvgNui8FOA,1688,2,157.97,1,1,2,4,Lapsed
R_1li5HiNnFHiD7yw,167,6,122.66,4,2,2,8,Loyal
R_1llCiaJVU2UiRyk,451,3,77.8,1,1,1,3,Lapsed
R_1llE6a2soYDjvyv,235,7,128.76,3,2,2,7,Loyal
R_1lmD7TvexZgvJfk,570,2,134.94,1,1,2,4,Lapsed
R_1lnsHboKUuTZZIO,472,29,290.21,1,4,2,7,Loyal
R_1lo5uRr9KHuBy90,197,77,1413.08,3,4,4,11,Champions
R_1lp1fif64G1hlWf,264,21,468.07,2,3,3,8,Loyal
R_1lsP2wqcavnlqNP,213,7,199.32999999999998,3,2,2,7,Loyal
R_1lsgykNxEU4BXTI,115,31,643.02,4,4,3,11,Champions
R_1ltxGPdvIgeKcV3,272,25,948.79,2,3,4,9,Loyal
R_1luTSUbcBgaFCl6,117,21,733.4399999999999,4,3,4,11,Champions
R_1lxYa2W6GgcAQ19,186,93,1590.35,4,4,4,12,Champions
R_1mC1GkAuzW7JKI5,160,13,140.25,4,2,2,8,Loyal
R_1mCArFpkZ7kWlAC,935,10,1035.39,1,2,4,7,Loyal
R_1mCoq1CQXRu1pPq,151,13,340.0,4,2,3,9,Loyal
R_1mCx1yadrDajX5p,233,7,110.15,3,2,1,6,At Risk
R_1mDGRWnbj1blLnE,154,7,104.0,4,2,1,7,Loyal
R_1mDjlyYfCts4tkF,229,25,681.26,3,3,4,10,Champions
R_1mDwYDGIlYK1ixQ,249,14,407.25,3,3,3,9,Loyal
R_1mEl7bQFxeR8t4T,450,7,106.52999999999999,1,2,1,4,Lapsed
R_1mEmb9jWLRYCU4e,118,59,1451.26,4,4,4,12,Champions
R_1mI2VIesV2bWn6N,257,15,544.9,2,3,3,8,Loyal
R_1mICX7DrNVfVtgf,158,8,241.28,4,2,2,8,Loyal
R_1mKnaXjPjypgoAA,341,8,333.39,2,2,3,7,Loyal
R_1mORsCmVhA1gSC0,226,9,185.65,3,2,2,7,Loyal
R_1mOvgrdXye7PU81,220,12,285.75,3,2,2,7,Loyal
R_1mQQFMBJoXxk4Zw,838,1,49.99,1,1,1,3,Lapsed
R_1mQUNdA7gRaxdUg,396,6,63.76,2,2,1,5,At Risk
R_1mQrQ5EFGvbBRLb,134,55,2097.69,4,4,4,12,Champions
R_1mUW1hZcQUZI5jt,398,1,6.99,1,1,1,3,Lapsed
R_1me0lzzGKNICzOj,223,40,770.86,3,4,4,11,Champions
R_1meEApGTqRnvC4S,247,37,710.4,3,4,4,11,Champions
R_1meX9dBVU2swMtm,514,29,718.04,1,4,4,9,Loyal
R_1mebUZZHsgPDgzX,248,26,412.55,3,3,3,9,Loyal
R_1mf98AYyqqPtPn7,181,15,292.69,4,3,2,9,Loyal
R_1mfQPUpLqG4GsHt,285,10,326.71999999999997,2,2,3,7,Loyal
R_1mfuT6auftGhLUH,633,2,164.49,1,1,2,4,Lapsed
R_1mjVHaKO1NUsecO,146,16,721.9,4,3,4,11,Champions
R_1mkC8WSOkIEioTC,583,8,227.88,1,2,2,5,At Risk
R_1mkjLIewa5Obhi4,373,1,28.35,2,1,1,4,Lapsed
R_1mlqha6ZxLOSaAI,168,1,14.5,4,1,1,6,At Risk
R_1mmfHbDmV4kYB0s,477,5,66.3,1,1,1,3,Lapsed
R_1mqJlKX7N1NOaMS,201,20,324.89,3,3,3,9,Loyal
R_1mqSHLVL1TXQE6T,805,5,48.45,1,1,1,3,Lapsed
R_1mrt1zJj92qJsQN,494,7,164.35,1,2,2,5,At Risk
R_1msVUYm2myweAcp,454,5,123.97999999999999,1,1,2,4,Lapsed
R_1msYd9aPVkQcY8T,251,20,221.13,3,3,2,8,Loyal
R_1msgjdqXJyBL8uJ,277,5,134.51,2,1,2,5,At Risk
R_1mt1xnQvlBNBWSY,163,17,470.46,4,3,3,10,Champions
R_1mwMGZGvmcaA4pd,133,34,672.32,4,4,4,12,Champions
R_1mxX9jjBSLwxiDU,246,12,206.69,3,2,2,7,Loyal
R_1myeUpVwl79jE6X,298,30,503.75,2,4,3,9,Loyal
R_1mzxeFCZSlcG18B,235,35,625.62,3,4,3,10,Champions
R_1n0dOD9WksQry1T,212,10,157.69,3,2,2,7,Loyal
R_1n0nSAtvGuGWq79,120,23,574.61,4,3,3,10,Champions
R_1n1v2rlOuRZSVHe,226,59,1635.16,3,4,4,11,Champions
R_1n2XyR9n5YE8q8W,962,10,220.24,1,2,2,5,At Risk
